,File Path,Label
695,NeuralTextures/695_422.mp4,FAKE
706,NeuralTextures/706_479.mp4,FAKE
735,NeuralTextures/735_774.mp4,FAKE
739,NeuralTextures/739_865.mp4,FAKE
743,NeuralTextures/743_750.mp4,FAKE
744,NeuralTextures/744_674.mp4,FAKE
745,NeuralTextures/745_777.mp4,FAKE
748,NeuralTextures/748_355.mp4,FAKE
750,NeuralTextures/750_743.mp4,FAKE
760,NeuralTextures/760_611.mp4,FAKE
774,NeuralTextures/774_735.mp4,FAKE
777,NeuralTextures/777_745.mp4,FAKE
778,NeuralTextures/778_798.mp4,FAKE
798,NeuralTextures/798_778.mp4,FAKE
803,NeuralTextures/803_017.mp4,FAKE
807,NeuralTextures/807_273.mp4,FAKE
817,NeuralTextures/817_827.mp4,FAKE
824,NeuralTextures/824_419.mp4,FAKE
827,NeuralTextures/827_817.mp4,FAKE
831,NeuralTextures/831_508.mp4,FAKE
843,NeuralTextures/843_859.mp4,FAKE
847,NeuralTextures/847_906.mp4,FAKE
859,NeuralTextures/859_843.mp4,FAKE
862,NeuralTextures/862_047.mp4,FAKE
865,NeuralTextures/865_739.mp4,FAKE
874,NeuralTextures/874_291.mp4,FAKE
876,NeuralTextures/876_891.mp4,FAKE
891,NeuralTextures/891_876.mp4,FAKE
892,NeuralTextures/892_112.mp4,FAKE
899,NeuralTextures/899_914.mp4,FAKE
901,NeuralTextures/901_902.mp4,FAKE
902,NeuralTextures/902_901.mp4,FAKE
906,NeuralTextures/906_847.mp4,FAKE
910,NeuralTextures/910_911.mp4,FAKE
911,NeuralTextures/911_910.mp4,FAKE
914,NeuralTextures/914_899.mp4,FAKE
921,NeuralTextures/921_569.mp4,FAKE
939,NeuralTextures/939_115.mp4,FAKE
944,NeuralTextures/944_032.mp4,FAKE
961,NeuralTextures/961_069.mp4,FAKE
964,NeuralTextures/964_174.mp4,FAKE
975,NeuralTextures/975_978.mp4,FAKE
978,NeuralTextures/978_975.mp4,FAKE
